irn,vendor_gstin,invoice_date,taxable_value
INV-005856,06AAECS1234B1Z7,2026-04-07,857000
INV-005857,09AAKCS4456L1ZR,2026-04-08,858375
INV-005858,32AACCT2456M1ZP,2026-04-09,859750
INV-005859,INVALID_GSTIN_A,2026-04-10,861125
INV-005860,27AAPFU0939F1Z5,2026-04-11,862500
INV-005861,07BBPFU0939F1Z2,2026-04-12,863875
INV-005862,33CCPFU0939F1Z1,2026-04-13,865250
INV-005863,29ABCDE1234F1Z5,2026-04-14,866625
INV-005864,24AAACB2894G1ZQ,2026-04-15,868000
INV-005865,19AABCU9603R1ZX,2026-04-16,869375
INV-005866,06AAECS1234B1Z7,2026-04-17,870750
INV-005867,09AAKCS4456L1ZR,2026-04-18,872125
INV-005868,32AACCT2456M1ZP,2026-04-19,873500
INV-005869,INVALID_GSTIN_A,2026-04-20,874875
INV-005870,27AAPFU0939F1Z5,2026-04-21,876250
INV-005871,07BBPFU0939F1Z2,2026-04-22,877625
INV-005872,33CCPFU0939F1Z1,2026-04-23,879000
INV-005873,29ABCDE1234F1Z5,2026-04-24,880375
INV-005874,24AAACB2894G1ZQ,2026-04-25,881750
INV-005875,19AABCU9603R1ZX,2026-04-26,883125
INV-005876,06AAECS1234B1Z7,2026-04-27,884500
INV-005877,09AAKCS4456L1ZR,2026-04-28,885875
INV-005878,32AACCT2456M1ZP,2026-04-29,887250
INV-005879,INVALID_GSTIN_A,2026-04-30,888625
INV-005880,27AAPFU0939F1Z5,2026-01-01,890000
INV-005881,07BBPFU0939F1Z2,2026-01-02,891375
INV-005882,33CCPFU0939F1Z1,2026-01-03,892750
INV-005883,29ABCDE1234F1Z5,2026-01-04,890000
INV-005884,24AAACB2894G1ZQ,2026-01-05,895500
INV-005885,19AABCU9603R1ZX,2026-01-06,896875
INV-005886,06AAECS1234B1Z7,2026-01-07,898250
INV-005887,09AAKCS4456L1ZR,2026-01-08,899625
INV-005888,32AACCT2456M1ZP,2026-01-09,901000
INV-005889,INVALID_GSTIN_A,2026-01-10,902375
INV-005890,27AAPFU0939F1Z5,2026-01-11,903750
INV-005891,07BBPFU0939F1Z2,2026-01-12,5125
INV-005892,33CCPFU0939F1Z1,2026-01-13,6500
INV-005893,29ABCDE1234F1Z5,2026-01-14,7875
INV-005894,24AAACB2894G1ZQ,2026-01-15,9250
INV-005895,19AABCU9603R1ZX,2026-01-16,10625
INV-005896,06AAECS1234B1Z7,2026-01-17,12000
INV-005897,09AAKCS4456L1ZR,2026-01-18,13375
INV-005898,32AACCT2456M1ZP,2026-01-19,14750
INV-005899,INVALID_GSTIN_A,2026-01-20,16125
INV-005900,27AAPFU0939F1Z5,2026-01-21,17500
INV-005901,07BBPFU0939F1Z2,2026-01-22,18875
INV-005902,33CCPFU0939F1Z1,2026-01-23,20250
INV-005903,29ABCDE1234F1Z5,2026-01-24,21625
INV-005904,24AAACB2894G1ZQ,2026-01-25,23000
INV-005905,19AABCU9603R1ZX,2026-01-26,24375
INV-005906,06AAECS1234B1Z7,2026-01-27,25750
INV-005907,09AAKCS4456L1ZR,2026-01-28,27125
INV-005908,32AACCT2456M1ZP,2026-01-29,28500
INV-005909,INVALID_GSTIN_A,2026-01-30,29875
INV-005910,27AAPFU0939F1Z5,2026-01-31,31250
INV-005911,07BBPFU0939F1Z2,2026-02-01,32625
INV-005912,33CCPFU0939F1Z1,2026-02-02,34000
INV-005913,29ABCDE1234F1Z5,2026-02-03,35375
INV-005914,24AAACB2894G1ZQ,2026-02-04,36750
INV-005915,19AABCU9603R1ZX,2026-02-05,38125
INV-005916,06AAECS1234B1Z7,2026-02-06,39500
INV-005917,09AAKCS4456L1ZR,2026-02-07,40875
INV-005918,32AACCT2456M1ZP,2026-02-08,42250
INV-005919,INVALID_GSTIN_A,2026-02-09,43625
INV-005920,27AAPFU0939F1Z5,2026-02-10,40000
INV-005921,07BBPFU0939F1Z2,2026-02-11,46375
INV-005922,33CCPFU0939F1Z1,2026-02-12,47750
INV-005923,29ABCDE1234F1Z5,2026-02-13,49125
INV-005924,24AAACB2894G1ZQ,2026-02-14,50500
INV-005925,19AABCU9603R1ZX,2026-02-15,51875
INV-005926,06AAECS1234B1Z7,2026-02-16,53250
INV-005927,09AAKCS4456L1ZR,2026-02-17,54625
INV-005928,32AACCT2456M1ZP,2026-02-18,56000
INV-005929,INVALID_GSTIN_A,2026-02-19,57375
INV-005930,27AAPFU0939F1Z5,2026-02-20,58750
INV-005931,07BBPFU0939F1Z2,2026-02-21,60125
INV-005932,33CCPFU0939F1Z1,2026-02-22,61500
INV-005933,29ABCDE1234F1Z5,2026-02-23,62875
INV-005934,24AAACB2894G1ZQ,2026-02-24,64250
INV-005935,19AABCU9603R1ZX,2026-02-25,65625
INV-005936,06AAECS1234B1Z7,2026-02-26,67000
INV-005937,09AAKCS4456L1ZR,2026-02-27,68375
INV-005938,32AACCT2456M1ZP,2026-02-28,69750
INV-005939,INVALID_GSTIN_A,2026-03-01,71125
INV-005940,27AAPFU0939F1Z5,2026-03-02,72500
INV-005941,07BBPFU0939F1Z2,2026-03-03,73875
INV-005942,33CCPFU0939F1Z1,2026-03-04,75250
INV-005943,29ABCDE1234F1Z5,2026-03-05,76625
INV-005944,24AAACB2894G1ZQ,2026-03-06,78000
INV-005945,19AABCU9603R1ZX,2026-03-07,79375
INV-005946,06AAECS1234B1Z7,2026-03-08,80750
INV-005947,09AAKCS4456L1ZR,2026-03-09,82125
INV-005948,32AACCT2456M1ZP,2026-03-10,83500
INV-005949,INVALID_GSTIN_A,2026-03-11,84875
INV-005950,27AAPFU0939F1Z5,2026-03-12,86250
INV-005951,07BBPFU0939F1Z2,2026-03-13,87625
INV-005952,33CCPFU0939F1Z1,2026-03-14,89000
INV-005953,29ABCDE1234F1Z5,2026-03-15,90375
INV-005954,24AAACB2894G1ZQ,2026-03-16,91750
INV-005955,19AABCU9603R1ZX,2026-03-17,93125
INV-005956,06AAECS1234B1Z7,2026-03-18,94500
INV-005957,09AAKCS4456L1ZR,2026-03-19,100000
INV-005958,32AACCT2456M1ZP,2026-03-20,97250
INV-005959,INVALID_GSTIN_A,2026-03-21,98625
INV-005960,27AAPFU0939F1Z5,2026-03-22,100000
INV-005961,07BBPFU0939F1Z2,2026-03-23,101375
INV-005962,33CCPFU0939F1Z1,2026-03-24,102750
INV-005963,29ABCDE1234F1Z5,2026-03-25,104125
INV-005964,24AAACB2894G1ZQ,2026-03-26,105500
INV-005965,19AABCU9603R1ZX,2026-03-27,106875
INV-005966,06AAECS1234B1Z7,2026-03-28,108250
INV-005967,09AAKCS4456L1ZR,2026-03-29,109625
INV-005968,32AACCT2456M1ZP,2026-03-30,111000
INV-005969,INVALID_GSTIN_A,2026-03-31,112375
INV-005970,27AAPFU0939F1Z5,2026-04-01,113750
INV-005971,07BBPFU0939F1Z2,2026-04-02,115125
INV-005972,33CCPFU0939F1Z1,2026-04-03,116500
INV-005973,29ABCDE1234F1Z5,2026-04-04,117875
INV-005974,24AAACB2894G1ZQ,2026-04-05,119250
INV-005975,19AABCU9603R1ZX,2026-04-06,120625
INV-005976,06AAECS1234B1Z7,2026-04-07,122000
INV-005977,09AAKCS4456L1ZR,2026-04-08,123375
INV-005978,32AACCT2456M1ZP,2026-04-09,124750
INV-005979,INVALID_GSTIN_A,2026-04-10,126125
INV-005980,27AAPFU0939F1Z5,2026-04-11,127500
INV-005981,07BBPFU0939F1Z2,2026-04-12,128875
INV-005982,33CCPFU0939F1Z1,2026-04-13,130250
INV-005983,29ABCDE1234F1Z5,2026-04-14,131625
INV-005984,24AAACB2894G1ZQ,2026-04-15,133000
INV-005985,19AABCU9603R1ZX,2026-04-16,134375
INV-005986,06AAECS1234B1Z7,2026-04-17,135750
INV-005987,09AAKCS4456L1ZR,2026-04-18,137125
INV-005988,32AACCT2456M1ZP,2026-04-19,138500
INV-005989,INVALID_GSTIN_A,2026-04-20,139875
INV-005990,27AAPFU0939F1Z5,2026-04-21,141250
INV-005991,07BBPFU0939F1Z2,2026-04-22,142625
INV-005992,33CCPFU0939F1Z1,2026-04-23,144000
INV-005993,29ABCDE1234F1Z5,2026-04-24,145375
INV-005994,24AAACB2894G1ZQ,2026-04-25,150000
INV-005995,19AABCU9603R1ZX,2026-04-26,148125
INV-005996,06AAECS1234B1Z7,2026-04-27,149500
INV-005997,09AAKCS4456L1ZR,2026-04-28,150875
INV-005998,32AACCT2456M1ZP,2026-04-29,152250
INV-005999,INVALID_GSTIN_A,2026-04-30,153625
INV-006000,27AAPFU0939F1Z5,2026-01-01,155000
INV-006001,07BBPFU0939F1Z2,2026-01-02,156375
INV-006002,33CCPFU0939F1Z1,2026-01-03,157750
INV-006003,29ABCDE1234F1Z5,2026-01-04,159125
INV-006004,24AAACB2894G1ZQ,2026-01-05,160500
INV-006005,19AABCU9603R1ZX,2026-01-06,161875
INV-006006,06AAECS1234B1Z7,2026-01-07,163250
INV-006007,09AAKCS4456L1ZR,2026-01-08,164625
INV-006008,32AACCT2456M1ZP,2026-01-09,166000
INV-006009,INVALID_GSTIN_A,2026-01-10,167375
INV-006010,27AAPFU0939F1Z5,2026-01-11,168750
INV-006011,07BBPFU0939F1Z2,2026-01-12,170125
INV-006012,33CCPFU0939F1Z1,2026-01-13,171500
INV-006013,29ABCDE1234F1Z5,2026-01-14,172875
INV-006014,24AAACB2894G1ZQ,2026-01-15,174250
INV-006015,19AABCU9603R1ZX,2026-01-16,175625
INV-006016,06AAECS1234B1Z7,2026-01-17,177000
INV-006017,09AAKCS4456L1ZR,2026-01-18,178375
INV-006018,32AACCT2456M1ZP,2026-01-19,179750
INV-006019,INVALID_GSTIN_A,2026-01-20,181125
INV-006020,27AAPFU0939F1Z5,2026-01-21,182500
INV-006021,07BBPFU0939F1Z2,2026-01-22,183875
INV-006022,33CCPFU0939F1Z1,2026-01-23,185250
INV-006023,29ABCDE1234F1Z5,2026-01-24,186625
INV-006024,24AAACB2894G1ZQ,2026-01-25,188000
INV-006025,19AABCU9603R1ZX,2026-01-26,189375
INV-006026,06AAECS1234B1Z7,2026-01-27,190750
INV-006027,09AAKCS4456L1ZR,2026-01-28,192125
INV-006028,32AACCT2456M1ZP,2026-01-29,193500
INV-006029,INVALID_GSTIN_A,2026-01-30,194875
INV-006030,27AAPFU0939F1Z5,2026-01-31,196250
INV-006031,07BBPFU0939F1Z2,2026-02-01,200000
INV-006032,33CCPFU0939F1Z1,2026-02-02,199000
INV-006033,29ABCDE1234F1Z5,2026-02-03,200375
INV-006034,24AAACB2894G1ZQ,2026-02-04,201750
INV-006035,19AABCU9603R1ZX,2026-02-05,203125
INV-006036,06AAECS1234B1Z7,2026-02-06,204500
INV-006037,09AAKCS4456L1ZR,2026-02-07,205875
INV-006038,32AACCT2456M1ZP,2026-02-08,207250
INV-006039,INVALID_GSTIN_A,2026-02-09,208625
INV-006040,27AAPFU0939F1Z5,2026-02-10,210000
INV-006041,07BBPFU0939F1Z2,2026-02-11,211375
INV-006042,33CCPFU0939F1Z1,2026-02-12,212750
INV-006043,29ABCDE1234F1Z5,2026-02-13,214125
INV-006044,24AAACB2894G1ZQ,2026-02-14,215500
INV-006045,19AABCU9603R1ZX,2026-02-15,216875
INV-006046,06AAECS1234B1Z7,2026-02-16,218250
INV-006047,09AAKCS4456L1ZR,2026-02-17,219625
INV-006048,32AACCT2456M1ZP,2026-02-18,221000
INV-006049,INVALID_GSTIN_A,2026-02-19,222375
INV-006050,27AAPFU0939F1Z5,2026-02-20,223750
INV-006051,07BBPFU0939F1Z2,2026-02-21,225125
INV-006052,33CCPFU0939F1Z1,2026-02-22,226500
INV-006053,29ABCDE1234F1Z5,2026-02-23,227875
INV-006054,24AAACB2894G1ZQ,2026-02-24,229250
INV-006055,19AABCU9603R1ZX,2026-02-25,230625
INV-006056,06AAECS1234B1Z7,2026-02-26,232000
INV-006057,09AAKCS4456L1ZR,2026-02-27,233375
INV-006058,32AACCT2456M1ZP,2026-02-28,234750
INV-006059,INVALID_GSTIN_A,2026-03-01,236125
INV-006060,27AAPFU0939F1Z5,2026-03-02,237500
INV-006061,07BBPFU0939F1Z2,2026-03-03,238875
INV-006062,33CCPFU0939F1Z1,2026-03-04,240250
INV-006063,29ABCDE1234F1Z5,2026-03-05,241625
INV-006064,24AAACB2894G1ZQ,2026-03-06,243000
INV-006065,19AABCU9603R1ZX,2026-03-07,244375
INV-006066,06AAECS1234B1Z7,2026-03-08,245750
INV-006067,09AAKCS4456L1ZR,2026-03-09,247125
INV-006068,32AACCT2456M1ZP,2026-03-10,250000
INV-006069,INVALID_GSTIN_A,2026-03-11,249875
INV-006070,27AAPFU0939F1Z5,2026-03-12,251250
INV-006071,07BBPFU0939F1Z2,2026-03-13,252625
INV-006072,33CCPFU0939F1Z1,2026-03-14,254000
INV-006073,29ABCDE1234F1Z5,2026-03-15,255375
INV-006074,24AAACB2894G1ZQ,2026-03-16,256750
INV-006075,19AABCU9603R1ZX,2026-03-17,258125
INV-006076,06AAECS1234B1Z7,2026-03-18,259500
INV-006077,09AAKCS4456L1ZR,2026-03-19,260875
INV-006078,32AACCT2456M1ZP,2026-03-20,262250
INV-006079,INVALID_GSTIN_A,2026-03-21,263625
INV-006080,27AAPFU0939F1Z5,2026-03-22,265000
INV-006081,07BBPFU0939F1Z2,2026-03-23,266375
INV-006082,33CCPFU0939F1Z1,2026-03-24,267750
INV-006083,29ABCDE1234F1Z5,2026-03-25,269125
INV-006084,24AAACB2894G1ZQ,2026-03-26,270500
INV-006085,19AABCU9603R1ZX,2026-03-27,271875
INV-006086,06AAECS1234B1Z7,2026-03-28,273250
INV-006087,09AAKCS4456L1ZR,2026-03-29,274625
INV-006088,32AACCT2456M1ZP,2026-03-30,276000
INV-006089,INVALID_GSTIN_A,2026-03-31,277375
INV-006090,27AAPFU0939F1Z5,2026-04-01,278750
INV-006091,07BBPFU0939F1Z2,2026-04-02,280125
INV-006092,33CCPFU0939F1Z1,2026-04-03,281500
INV-006093,29ABCDE1234F1Z5,2026-04-04,282875
INV-006094,24AAACB2894G1ZQ,2026-04-05,284250
INV-006095,19AABCU9603R1ZX,2026-04-06,285625
INV-006096,06AAECS1234B1Z7,2026-04-07,287000
INV-006097,09AAKCS4456L1ZR,2026-04-08,288375
INV-006098,32AACCT2456M1ZP,2026-04-09,289750
INV-006099,INVALID_GSTIN_A,2026-04-10,291125
INV-006100,27AAPFU0939F1Z5,2026-04-11,292500
INV-006101,07BBPFU0939F1Z2,2026-04-12,293875
INV-006102,33CCPFU0939F1Z1,2026-04-13,295250
INV-006103,29ABCDE1234F1Z5,2026-04-14,296625
INV-006104,24AAACB2894G1ZQ,2026-04-15,298000
INV-006105,19AABCU9603R1ZX,2026-04-16,300000
INV-006106,06AAECS1234B1Z7,2026-04-17,300750
INV-006107,09AAKCS4456L1ZR,2026-04-18,302125
INV-006108,32AACCT2456M1ZP,2026-04-19,303500
INV-006109,INVALID_GSTIN_A,2026-04-20,304875
INV-006110,27AAPFU0939F1Z5,2026-04-21,306250
INV-006111,07BBPFU0939F1Z2,2026-04-22,307625
INV-006112,33CCPFU0939F1Z1,2026-04-23,309000
INV-006113,29ABCDE1234F1Z5,2026-04-24,310375
INV-006114,24AAACB2894G1ZQ,2026-04-25,311750
INV-006115,19AABCU9603R1ZX,2026-04-26,313125
INV-006116,06AAECS1234B1Z7,2026-04-27,314500
INV-006117,09AAKCS4456L1ZR,2026-04-28,315875
INV-006118,32AACCT2456M1ZP,2026-04-29,317250
INV-006119,INVALID_GSTIN_A,2026-04-30,318625
INV-006120,27AAPFU0939F1Z5,2026-01-01,320000
INV-006121,07BBPFU0939F1Z2,2026-01-02,321375
INV-006122,33CCPFU0939F1Z1,2026-01-03,322750
INV-006123,29ABCDE1234F1Z5,2026-01-04,324125
INV-006124,24AAACB2894G1ZQ,2026-01-05,325500
INV-006125,19AABCU9603R1ZX,2026-01-06,326875
INV-006126,06AAECS1234B1Z7,2026-01-07,328250
INV-006127,09AAKCS4456L1ZR,2026-01-08,329625
INV-006128,32AACCT2456M1ZP,2026-01-09,331000
INV-006129,INVALID_GSTIN_A,2026-01-10,332375
INV-006130,27AAPFU0939F1Z5,2026-01-11,333750
INV-006131,07BBPFU0939F1Z2,2026-01-12,335125
INV-006132,33CCPFU0939F1Z1,2026-01-13,336500
INV-006133,29ABCDE1234F1Z5,2026-01-14,337875
INV-006134,24AAACB2894G1ZQ,2026-01-15,339250
INV-006135,19AABCU9603R1ZX,2026-01-16,340625
INV-006136,06AAECS1234B1Z7,2026-01-17,342000
INV-006137,09AAKCS4456L1ZR,2026-01-18,343375
INV-006138,32AACCT2456M1ZP,2026-01-19,344750
INV-006139,INVALID_GSTIN_A,2026-01-20,346125
INV-006140,27AAPFU0939F1Z5,2026-01-21,347500
INV-006141,07BBPFU0939F1Z2,2026-01-22,348875
INV-006142,33CCPFU0939F1Z1,2026-01-23,350000
INV-006143,29ABCDE1234F1Z5,2026-01-24,351625
INV-006144,24AAACB2894G1ZQ,2026-01-25,353000
INV-006145,19AABCU9603R1ZX,2026-01-26,354375
INV-006146,06AAECS1234B1Z7,2026-01-27,355750
INV-006147,09AAKCS4456L1ZR,2026-01-28,357125
INV-006148,32AACCT2456M1ZP,2026-01-29,358500
INV-006149,INVALID_GSTIN_A,2026-01-30,359875
INV-006150,27AAPFU0939F1Z5,2026-01-31,361250
INV-006151,07BBPFU0939F1Z2,2026-02-01,362625
INV-006152,33CCPFU0939F1Z1,2026-02-02,364000
INV-006153,29ABCDE1234F1Z5,2026-02-03,365375
INV-006154,24AAACB2894G1ZQ,2026-02-04,366750
INV-006155,19AABCU9603R1ZX,2026-02-05,368125
INV-006156,06AAECS1234B1Z7,2026-02-06,369500
INV-006157,09AAKCS4456L1ZR,2026-02-07,370875
INV-006158,32AACCT2456M1ZP,2026-02-08,372250
INV-006159,INVALID_GSTIN_A,2026-02-09,373625
INV-006160,27AAPFU0939F1Z5,2026-02-10,375000
INV-006161,07BBPFU0939F1Z2,2026-02-11,376375
INV-006162,33CCPFU0939F1Z1,2026-02-12,377750
INV-006163,29ABCDE1234F1Z5,2026-02-13,379125
INV-006164,24AAACB2894G1ZQ,2026-02-14,380500
INV-006165,19AABCU9603R1ZX,2026-02-15,381875
INV-006166,06AAECS1234B1Z7,2026-02-16,383250
INV-006167,09AAKCS4456L1ZR,2026-02-17,384625
INV-006168,32AACCT2456M1ZP,2026-02-18,386000
INV-006169,INVALID_GSTIN_A,2026-02-19,387375
INV-006170,27AAPFU0939F1Z5,2026-02-20,388750
INV-006171,07BBPFU0939F1Z2,2026-02-21,390125
INV-006172,33CCPFU0939F1Z1,2026-02-22,391500
INV-006173,29ABCDE1234F1Z5,2026-02-23,392875
INV-006174,24AAACB2894G1ZQ,2026-02-24,394250
INV-006175,19AABCU9603R1ZX,2026-02-25,395625
INV-006176,06AAECS1234B1Z7,2026-02-26,397000
INV-006177,09AAKCS4456L1ZR,2026-02-27,398375
INV-006178,32AACCT2456M1ZP,2026-02-28,399750
INV-006179,INVALID_GSTIN_A,2026-03-01,400000
INV-006180,27AAPFU0939F1Z5,2026-03-02,402500
INV-006181,07BBPFU0939F1Z2,2026-03-03,403875
INV-006182,33CCPFU0939F1Z1,2026-03-04,405250
INV-006183,29ABCDE1234F1Z5,2026-03-05,406625
INV-006184,24AAACB2894G1ZQ,2026-03-06,408000
INV-006185,19AABCU9603R1ZX,2026-03-07,409375
INV-006186,06AAECS1234B1Z7,2026-03-08,410750
INV-006187,09AAKCS4456L1ZR,2026-03-09,412125
INV-006188,32AACCT2456M1ZP,2026-03-10,413500
INV-006189,INVALID_GSTIN_A,2026-03-11,414875
INV-006190,27AAPFU0939F1Z5,2026-03-12,416250
INV-006191,07BBPFU0939F1Z2,2026-03-13,417625
INV-006192,33CCPFU0939F1Z1,2026-03-14,419000
INV-006193,29ABCDE1234F1Z5,2026-03-15,420375
INV-006194,24AAACB2894G1ZQ,2026-03-16,421750
INV-006195,19AABCU9603R1ZX,2026-03-17,423125
INV-006196,06AAECS1234B1Z7,2026-03-18,424500
INV-006197,09AAKCS4456L1ZR,2026-03-19,425875
INV-006198,32AACCT2456M1ZP,2026-03-20,427250
INV-006199,INVALID_GSTIN_A,2026-03-21,428625
INV-006200,27AAPFU0939F1Z5,2026-03-22,430000
INV-006201,07BBPFU0939F1Z2,2026-03-23,431375
INV-006202,33CCPFU0939F1Z1,2026-03-24,432750
INV-006203,29ABCDE1234F1Z5,2026-03-25,434125
INV-006204,24AAACB2894G1ZQ,2026-03-26,435500
INV-006205,19AABCU9603R1ZX,2026-03-27,436875
INV-006206,06AAECS1234B1Z7,2026-03-28,438250
INV-006207,09AAKCS4456L1ZR,2026-03-29,439625
INV-006208,32AACCT2456M1ZP,2026-03-30,441000
INV-006209,INVALID_GSTIN_A,2026-03-31,442375
INV-006210,27AAPFU0939F1Z5,2026-04-01,443750
INV-006211,07BBPFU0939F1Z2,2026-04-02,445125
INV-006212,33CCPFU0939F1Z1,2026-04-03,446500
INV-006213,29ABCDE1234F1Z5,2026-04-04,447875
INV-006214,24AAACB2894G1ZQ,2026-04-05,449250
INV-006215,19AABCU9603R1ZX,2026-04-06,450625
INV-006216,06AAECS1234B1Z7,2026-04-07,450000
INV-006217,09AAKCS4456L1ZR,2026-04-08,453375
INV-006218,32AACCT2456M1ZP,2026-04-09,454750
INV-006219,INVALID_GSTIN_A,2026-04-10,456125
INV-006220,27AAPFU0939F1Z5,2026-04-11,457500
INV-006221,07BBPFU0939F1Z2,2026-04-12,458875
INV-006222,33CCPFU0939F1Z1,2026-04-13,460250
INV-006223,29ABCDE1234F1Z5,2026-04-14,461625
INV-006224,24AAACB2894G1ZQ,2026-04-15,463000
INV-006225,19AABCU9603R1ZX,2026-04-16,464375
INV-006226,06AAECS1234B1Z7,2026-04-17,465750
INV-006227,09AAKCS4456L1ZR,2026-04-18,467125
INV-006228,32AACCT2456M1ZP,2026-04-19,468500
INV-006229,INVALID_GSTIN_A,2026-04-20,469875
INV-006230,27AAPFU0939F1Z5,2026-04-21,471250
INV-006231,07BBPFU0939F1Z2,2026-04-22,472625
INV-006232,33CCPFU0939F1Z1,2026-04-23,474000
INV-006233,29ABCDE1234F1Z5,2026-04-24,475375
INV-006234,24AAACB2894G1ZQ,2026-04-25,476750
INV-006235,19AABCU9603R1ZX,2026-04-26,478125
INV-006236,06AAECS1234B1Z7,2026-04-27,479500
INV-006237,09AAKCS4456L1ZR,2026-04-28,480875
INV-006238,32AACCT2456M1ZP,2026-04-29,482250
INV-006239,INVALID_GSTIN_A,2026-04-30,483625
INV-006240,27AAPFU0939F1Z5,2026-01-01,485000
INV-006241,07BBPFU0939F1Z2,2026-01-02,486375
INV-006242,33CCPFU0939F1Z1,2026-01-03,487750
INV-006243,29ABCDE1234F1Z5,2026-01-04,489125
INV-006244,24AAACB2894G1ZQ,2026-01-05,490500
INV-006245,19AABCU9603R1ZX,2026-01-06,491875
INV-006246,06AAECS1234B1Z7,2026-01-07,493250
INV-006247,09AAKCS4456L1ZR,2026-01-08,494625
INV-006248,32AACCT2456M1ZP,2026-01-09,496000
INV-006249,INVALID_GSTIN_A,2026-01-10,497375
INV-006250,27AAPFU0939F1Z5,2026-01-11,498750
INV-006251,07BBPFU0939F1Z2,2026-01-12,500125
INV-006252,33CCPFU0939F1Z1,2026-01-13,501500
INV-006253,29ABCDE1234F1Z5,2026-01-14,500000
INV-006254,24AAACB2894G1ZQ,2026-01-15,504250
INV-006255,19AABCU9603R1ZX,2026-01-16,505625
INV-006256,06AAECS1234B1Z7,2026-01-17,507000
INV-006257,09AAKCS4456L1ZR,2026-01-18,508375
INV-006258,32AACCT2456M1ZP,2026-01-19,509750
INV-006259,INVALID_GSTIN_A,2026-01-20,511125
INV-006260,27AAPFU0939F1Z5,2026-01-21,512500
INV-006261,07BBPFU0939F1Z2,2026-01-22,513875
INV-006262,33CCPFU0939F1Z1,2026-01-23,515250
INV-006263,29ABCDE1234F1Z5,2026-01-24,516625
INV-006264,24AAACB2894G1ZQ,2026-01-25,518000
INV-006265,19AABCU9603R1ZX,2026-01-26,519375
INV-006266,06AAECS1234B1Z7,2026-01-27,520750
INV-006267,09AAKCS4456L1ZR,2026-01-28,522125
INV-006268,32AACCT2456M1ZP,2026-01-29,523500
INV-006269,INVALID_GSTIN_A,2026-01-30,524875
INV-006270,27AAPFU0939F1Z5,2026-01-31,526250
INV-006271,07BBPFU0939F1Z2,2026-02-01,527625
INV-006272,33CCPFU0939F1Z1,2026-02-02,529000
INV-006273,29ABCDE1234F1Z5,2026-02-03,530375
INV-006274,24AAACB2894G1ZQ,2026-02-04,531750
INV-006275,19AABCU9603R1ZX,2026-02-05,533125
INV-006276,06AAECS1234B1Z7,2026-02-06,534500
INV-006277,09AAKCS4456L1ZR,2026-02-07,535875
INV-006278,32AACCT2456M1ZP,2026-02-08,537250
INV-006279,INVALID_GSTIN_A,2026-02-09,538625
INV-006280,27AAPFU0939F1Z5,2026-02-10,540000
INV-006281,07BBPFU0939F1Z2,2026-02-11,541375
INV-006282,33CCPFU0939F1Z1,2026-02-12,542750
INV-006283,29ABCDE1234F1Z5,2026-02-13,544125
INV-006284,24AAACB2894G1ZQ,2026-02-14,545500
INV-006285,19AABCU9603R1ZX,2026-02-15,546875
INV-006286,06AAECS1234B1Z7,2026-02-16,548250
INV-006287,09AAKCS4456L1ZR,2026-02-17,549625
INV-006288,32AACCT2456M1ZP,2026-02-18,551000
INV-006289,INVALID_GSTIN_A,2026-02-19,552375
INV-006290,27AAPFU0939F1Z5,2026-02-20,550000
INV-006291,07BBPFU0939F1Z2,2026-02-21,555125
INV-006292,33CCPFU0939F1Z1,2026-02-22,556500
INV-006293,29ABCDE1234F1Z5,2026-02-23,557875
INV-006294,24AAACB2894G1ZQ,2026-02-24,559250
INV-006295,19AABCU9603R1ZX,2026-02-25,560625
INV-006296,06AAECS1234B1Z7,2026-02-26,562000
INV-006297,09AAKCS4456L1ZR,2026-02-27,563375
INV-006298,32AACCT2456M1ZP,2026-02-28,564750
INV-006299,INVALID_GSTIN_A,2026-03-01,566125
INV-006300,27AAPFU0939F1Z5,2026-03-02,567500
INV-006301,07BBPFU0939F1Z2,2026-03-03,568875
INV-006302,33CCPFU0939F1Z1,2026-03-04,570250
INV-006303,29ABCDE1234F1Z5,2026-03-05,571625
INV-006304,24AAACB2894G1ZQ,2026-03-06,573000
INV-006305,19AABCU9603R1ZX,2026-03-07,574375
INV-006306,06AAECS1234B1Z7,2026-03-08,575750
INV-006307,09AAKCS4456L1ZR,2026-03-09,577125
INV-006308,32AACCT2456M1ZP,2026-03-10,578500
INV-006309,INVALID_GSTIN_A,2026-03-11,579875
INV-006310,27AAPFU0939F1Z5,2026-03-12,581250
INV-006311,07BBPFU0939F1Z2,2026-03-13,582625
INV-006312,33CCPFU0939F1Z1,2026-03-14,584000
INV-006313,29ABCDE1234F1Z5,2026-03-15,585375
INV-006314,24AAACB2894G1ZQ,2026-03-16,586750
INV-006315,19AABCU9603R1ZX,2026-03-17,588125
INV-006316,06AAECS1234B1Z7,2026-03-18,589500
INV-006317,09AAKCS4456L1ZR,2026-03-19,590875
INV-006318,32AACCT2456M1ZP,2026-03-20,592250
INV-006319,INVALID_GSTIN_A,2026-03-21,593625
INV-006320,27AAPFU0939F1Z5,2026-03-22,595000
INV-006321,07BBPFU0939F1Z2,2026-03-23,596375
INV-006322,33CCPFU0939F1Z1,2026-03-24,597750
INV-006323,29ABCDE1234F1Z5,2026-03-25,599125
INV-006324,24AAACB2894G1ZQ,2026-03-26,600500
INV-006325,19AABCU9603R1ZX,2026-03-27,601875
INV-006326,06AAECS1234B1Z7,2026-03-28,603250
INV-006327,09AAKCS4456L1ZR,2026-03-29,600000
